game_id,inning,batting_team,batter,pitch_sequence,event_text,ejection_flag,ejectee,job_code,ump_id,reason
DET201307110,6,0,deaza001,.FX,7/F,ej,putkl001,P,fairc901,Throwing at batter
DET201307110,6,0,deaza001,.FX,7/F,ej,leylj801,M,fairc901,Throwing at batter
DET201307280,3,1,kelld001,BCBBX,5/P5F,ej,cabrm001,P,fairc901,Balls and strikes
DET201307280,3,1,kelld001,BCBBX,5/P5F,ej,leylj801,M,fairc901,Balls and strikes
DET201308170,4,0,escoa003,>FB11B1>FB,WP.1-3,ej,leylj801,M,davib902,Foul ball non-call
DET201308170,4,0,escoa003,>FB11B1>FB.F.X,D7/G.3-H,ej,penab002,P,muchm901,Foul ball non-call
DET201309140,3,0,hosme001,B11,PO1(13),ej,bonie001,P,hoyej901,Call at 1B (Threw helmet)
HOU201308070,7,0,pedrd001,BCBBX,8/L,ej,victs001,P,knigb901,Checked swing
HOU201308070,9,1,castj006,..SCT,K,ej,portb001,M,carlm901,Foul tip call
HOU201308120,6,1,villj001,CSBBBB,W,ej,piera001,P,kulpr901,Balls and strikes
KCA201305260,5,1,butlb003,BSFC,K,ej,butlb003,P,fostm901,Called third strike
KCA201305260,9,1,gorda001,SBFS,K,ej,sciom001,M,fostm901,Balls and strikes (Reversed)
KCA201306110,9,1,butlb003,.>B.BBCFFFC,K,ej,butlb003,P,bakej902,Called third strike
KCA201308260,4,0,dejed001,FCBC,K,ej,maddj801,M,gibsg901,Called third strike
LAN201306040,8,0,denoc001,1BX,64(1)3/GDP,ej,blacb001,,timmt901,Call at 1B
LAN201306110,7,1,greiz001,H,HP,ej,kenni001,P,fagac901,Intentional HBP
LAN201306110,7,1,greiz001,H,HP,ej,gibsk001,M,fagac901,Intentional HBP
LAN201306110,7,1,greiz001,H,HP,ej,mcgwm001,C,fagac901,Brawl
LAN201306110,7,1,greiz001,H,HP,ej,puigy001,P,fagac901,Brawl
LAN201306110,7,1,greiz001,H,HP,ej,belir001,P,fagac901,Brawl
LAN201306110,7,1,greiz001,H,HP,ej,wardt001,C,fagac901,Brawl
LAN201307310,9,0,nix-j001,*BFCBB>F>F>F>X,E4/P.2-H(UR);1-H(UR),ej,mattd001,M,millb901,Checked swing call
LAN201308100,6,0,escoy001,BBSCFFBC,K,ej,folet001,C,nauep901,Balls and strikes
LAN201308280,1,0,rizza001,SSFBFFX,5/P,ej,sveud001,M,barkl901,Checked swing
MIA201307130,8,0,harpb003,.CSFC,K,ej,harpb003,P,wendh902,Called third strike
MIL201304190,6,1,braur002,FBSBBFFX,53/G,ej,sveud001,M,guccc901,Balls and strikes
MIL201304210,8,1,braur002,BBBCCC,K,ej,braur002,P,cuzzp901,Called third strike (Threw bat)
MIL201305200,8,0,ethia001,SSBS,K,ej,ethia001,P,belld901,Balls and strikes
MIN201304280,7,1,escoe001,B2BL2X,15(2)/FO/BG.1-2,ej,gardr001,M,marqa901,Call at 3B
MIN201308290,2,0,maxwj002,BCCBH,HP.1-2,ej,gardr001,M,porta901,Warnings to both teams
MIN201309110,4,0,lowrj001,FX,D9/G.3-H;2-H;1-3,ej,gardr001,M,millb901,Fair/foul call (Reversed)
NYA201304250,7,1,franb001,X,S5/BG.1-2,ej,gibbj001,M,kellj901,Call at 1B (Reversed; threw hat)
NYA201304280,7,1,overl001,FBX,HR/89/F.1-H,ej,haled801,C,conrc901,Bench jockeying
NYA201305310,5,1,suzui001,CBSBFX,16!(1)/FO/G,ej,giraj001,M,carav901,Call at 2B
NYA201306040,9,0,avilm001,FBX,9/F,ej,avilm001,P,randt901,Fair/foul call
NYA201307130,8,0,thomc002,1BF1X,13/G-/BINT.1-1,ej,gardr001,,carav901,Interference call
NYA201308090,7,0,fielp001,BX,4!6(1)/FO/G+,ej,schem001,P,littw901,Called third strike
NYA201308210,2,0,reyej001,BBCCC,K,ej,reyej001,P,barrt901,Called third strike (Threw helmet)
NYA201308220,5,1,wellv001,X,84(2)/FO/F.3-H;1-2,ej,gibbj001,M,barrs901,Catch/trap call
NYA201308220,5,1,wellv001,X,84(2)/FO/F.3-H;1-2,ej,buehm001,P,barrt901,Catch/trap call
NYA201309050,10,0,pedrd001,CX,8/F,ej,chamj002,P,westj901,Checked swing
NYN201305200,7,0,brucj001,CBBFFS,K,ej,hawkl001,P,hallt901,HBP call
NYN201305200,7,0,brucj001,CBBFFS,K,ej,collt801,M,hallt901,HBP call
NYN201305280,6,1,dudal001,FB2,PO2(16),ej,collt801,N,johna901,Call at 2B
NYN201307040,12,1,buckj001,..FFBBBFFS,K,ej,buckj001,P,everm901,Checked swing
NYN201307250,6,1,wrigd002,*BFFX,T7/F.1-H,ej,gonzf801,M,faric901,Runner placement
NYN201308210,10,0,johnc003,.X,HR/7/F.2-H;1-H,ej,murpd006,P,laynj901,Call at 1B
NYN201308210,10,0,johnc003,.X,HR/7/F.2-H;1-H,ej,collt801,M,laynj901,Call at 1B (Threw hat)
OAK201304130,8,1,mossb001,BCFBC,K,ej,melvb001,M,fleta901,Called third strike
OAK201304250,3,0,jonea003,SBF1BX,D7/L.1-H,ej,younc001,C,reynj901,Checked swing
OAK201305140,8,1,bartd001,1B1FFB1X,63/G,ej,melvb001,,reybd901,Call at 1B
OAK201307140,9,0,gomej001,..FBFFFFS,K,ej,gomej001,P,ticht901,Time out non-call
OAK201308140,8,1,frein001,..X,8/FDP.2X3(85),ej,melvb001,M,eddid901,Call at 3B
OAK201309050,8,1,calla001,...C*BFX,FC1/G-.3-H;1-2,ej,portb001,M,rippm901,Call at HP
OAK201309060,6,0,barnb002,SCBBS,K,ej,barnb002,P,porta901,HBP non-call
OAK201309080,5,1,bartd001,BCBBB,W.2-3;1-2,ej,portb001,M,wendh902,Balls and strikes
PHI201304250,9,0,barmc001,B1L1X,264/SH/BG.1-2,ej,manuc101,M,iassd901,Interference non-call
PHI201307050,3,0,lairg001,CCC,K,ej,lairg001,P,herna901,Called third strike
PHI201307050,3,0,lairg001,CCC,K,ej,gonzf801,M,herna901,Called third strike
PHI201307070,5,0,uptob001,CBFC,K,ej,uptob001,P,eddid901,Called third strike
PHI201308020,9,1,yound003,.SFFT,K,ej,manuc101,M,cedeg901,Balls and strikes (Foul tip)
PHI201308020,9,1,yound003,.SFFT,K,ej,rollj001,P,carav901,Balls and strikes (Foul tip)
PIT201304190,7,0,uptob001,BBFSBFC,K,ej,uptob001,P,holbs901,Called third strike
PIT201305050,1,0,harpb003,CFBBS,K,ej,harpb003,P,hirsj901,Checked swing (Threw bat and helmet)
PIT201305180,11,0,gonzm002,.1>LP1>FX,FC3/G.3XH(32);1-2,ej,hurdc001,M,buckc901,Call at HP
PIT201305300,4,0,peraj001,*B*BCCC,K,ej,peraj001,P,gonzm901,Called third strike
PIT201306110,8,1,mccua001,BBH,HP.1-2,ej,kontg001,P,bellw901,Intentional HBP
PIT201306110,8,1,mccua001,BBH,HP.1-2,ej,bochb001,M,bellw901,Intentional HBP
PIT201309200,8,1,mccua001,.BFFBH,HP,ej,hurdc001,M,carlm901,Warnings to both teams
SDN201304110,6,1,quenc001,BSBSBH,HP,ej,quenc001,P,holbs901,Fighting
SDN201304110,6,1,quenc001,BSBSBH,HP,ej,kempm001,P,holbs901,Fighting
SDN201304110,6,1,quenc001,BSBSBH,HP,ej,hairj002,P,holbs901,Fighting
SDN201304110,6,1,quenc001,BSBSBH,HP,ej,greiz001,P,holbs901,Intentional HBP
SDN201307120,7,0,torra001,.B,OA/OBS.2-3(E5),ej,blacb001,M,diazl901,Obstruction call
SEA201306030,7,0,keppj001,.BBCC.C,K,ej,parem001,C,scotd901,Balls and strikes
SEA201308090,4,0,betay001,CX,E5/FO/FINT.1-3;B-2,ej,roenr001,M,belld901,Fan interference call
SFN201305290,6,1,torra001,1CFBX,DGR/7/FINT.1-H,ej,halec001,C,knigb901,Interference call (Runner placement)
SFN201306220,5,1,blang001,CBFX,DGR/9/F/FINT.1-H,ej,redmm001,M,wegnm901,Fan interference
SFN201309050,4,1,sanch002,BCX,9/SF/F.3-H,ej,gibsk001,M,hallt901,Call at HP
SFN201309080,10,0,hilla001,CBX,31/G,ej,gibsk001,M,hallt901,Call at 1B (Reversed)
SLN201304260,1,1,craia001,H,HP.1-2,ej,sancj002,P,timmt901,FIXME
SLN201304260,1,1,craia001,H,HP.1-2,ej,hurdc001,M,timmt901,FIXME
SLN201304260,5,0,marts002,BFFH,HP,ej_ERROR,bellj001,C,Bench jockeying,FIXME
SLN201306020,3,1,moliy001,FSX,63!/G,ej,moliy001,P,fagac901,FIXME
SLN201306020,3,1,moliy001,FSX,63!/G,ej,mathm001,M,fagac901,FIXME
SLN201306040,6,1,moliy001,BBB>C,SB3,ej,trama001,C,bakej902,FIXME
SLN201306170,7,1,kozmp001,FFX,S5/G/R321.3-H(E3/THH);2-3,ej,sveud001,M,reybd901,FIXME
SLN201307060,4,0,eovan001,BX,FC4/G.3XH(42),ej,redmm001,M,welkb901,FIXME
SLN201308090,9,1,descd001,.CBSBBFFC,K,ej,descd001,P,rackd901,FIXME
SLN201308090,9,1,descd001,.CBSBBFFC,K,ej,mathm001,M,rackd901,FIXME
SLN201308230,6,0,uptoj001,CX,43/G.2-3,ej,uptoj001,P,nauep901,FIXME
SLN201309060,8,0,sanct001,.H,HP,ej,axfoj001,P,randt901,FIXME
SLN201309060,8,0,sanct001,.H,HP,ej,mathm001,M,randt901,FIXME
TBA201305070,2,1,molij001,CX,FC3/BG.3XH(32);1-3,ej,maddj801,M,fostm901,Call at HP
TBA201305070,9,0,encae001,.BCCFS,K,ej,encae001,P,fostm901,Balls and strikes (Threw bat)
TBA201305080,5,1,fulds001,CFX,53/G,ej,maddj801,M,barrs901,Fair/foul call
TEX201306010,1,1,berkl001,BBCCC,K,ej,berkl001,P,ticht901,FIXME
TEX201306140,6,1,andre001,BBCSFBFC,K,ej_ERROR,andre001,P,Called third strike,FIXME
TEX201307300,2,1,sotog001,CX,S5/G,ej,sciom001,M,laynj901,FIXME
TEX201309130,8,1,belta001,.1BX,S7/L.1X3(75),ej,riosa002,P,fleta901,FIXME
TEX201309130,9,0,suzuk001,.BCBBCX,8/F,ej,garzm001,P,westj901,FIXME
TOR201305240,3,1,lawrb002,CBCC,K,ej,lawrb002,P,belld901,Called third strike (Threw equipment)
TOR201305240,3,1,lawrb002,CBCC,K,ej,gibbj001,M,belld901,Called third strike
TOR201306090,9,1,bautj002,CSS,K,ej,bautj002,P,darlg901,Balls and strikes (Threw equipment)
TOR201306210,2,0,davic003,BSCFS,K23,ej,showb801,M,herna901,Balls and strikes (Reversed)
TOR201307020,9,1,bonie001,..X,13/BG,ej,gibbj001,M,porta901,Balls and strikes
TOR201307280,7,1,bautj002,.BCCS,K,ej,bautj002,P,holbs901,Balls and strikes
TOR201308310,8,1,davir003,BBBB,W.3-H(UR);2-3;1-2,ej,yoste001,M,littw901,Balls and strikes
TOR201309290,7,1,sierm001,.BBFBB,W,ej,maddj801,M,schrp901,Balls and strikes
WAS201305120,9,1,suzuk001,CCBBC,K,ej,suzuk001,P,tumpj901,Called third strike
WAS201305260,4,0,frank001,FCS,K,ej,frank001,P,wintm901,Checked swing (Threw bat)
WAS201307200,10,1,desmi001,CBBBCC,K,ej,wertj001,P,fairc901,Called third strike
WAS201307250,5,1,desmi001,CSB*BBC,K,ej,johnd105,M,wintm901,Called third strike
WAS201307250,7,0,alvap001,SBBX,S6/G4.BX2(63),ej,hurdc001,M,diazl901,Call at 1B
WAS201309180,5,1,wertj001,CBBFF*BFB,W.3-H(UR);2-3;1-2,ej,gonzf801,M,buckc901,Balls and strikes
WAS201309180,5,1,harpb003,.X,8/SF/F.3-H(UR);2-3,ej,wooda002,P,buckc901,Balls and strikes
WAS201309190,1,1,desmi001,BBBH,HP,ej,knorr001,C,welkb901,Warnings to both teams
ANA201404130,7,0,darnt001,CB.SBBC,K,ej,wrigd002,P,basnt901,Balls and strikes
ANA201404130,7,0,darnt001,CB.SBBC,K,ej,murpd006,P,basnt901,Balls and strikes
ANA201405050,8,0,gardb001,BCN,OA,ej,giraj001,M,diazl901,Balls and strikes (Threw hat)
ANA201405050,8,1,kendh001,BBCBB,W.3-H;2-3;1-2,ej,kells001,P,diazl901,Balls and strikes
ANA201406090,5,1,troum001,*BSBFX,DGR/89/F/FINT/UREV.2-H(UR),ej,sciom001,M,davib902,Replay ruling
ANA201406210,4,0,riosa002,CCBX,64(1)3/GDP,ej,riosa002,P,carav901,Balls and strikes
ANA201406210,10,0,choim001,CBBBCC,K,ej,choim001,P,carav901,Called third strike
ANA201406220,1,1,pujoa001,CBB1BC>X,S8/G/UREV.1XH(81E2)(UR);B-2(THH),ej,washr001,M,millb901,Replay ruling
ANA201407260,3,0,jacka001,CB1,PO1(13)/MREV,ej,ausmb001,M,joycj901,Replay ruling
ANA201408070,8,0,kempm001,SSBS,K,ej,kempm001,P,knigb901,Checked swing
ANA201408100,8,0,napom001,FBFC,K,ej,napom001,P,buckc901,Called third strike
ANA201408310,2,1,calhk001,BSBBB,W.3-H;2-3;1-2,ej,melvb001,M,davig901,Balls and strikes
ARI201406160,9,0,genns001,FC>B,SB3/UREV,ej,gibsk001,M,barrt901,Replay ruling
ARI201406170,7,0,braur002,BH,HP,ej,marse001,P,barrt901,Intentional HBP
ARI201407180,8,1,pradm001,.CX,63/G,ej,pradm001,P,blasc901,Balls and strikes
ARI201407180,8,1,pradm001,.CX,63/G,ej,gibsk001,M,blasc901,Balls and strikes
ARI201408020,2,1,andec001,FCC,K,ej,gibsk001,M,kulpr901,Replay ruling
ARI201408020,9,0,mccua001,BBH,HP,ej,delgr001,P,kulpr901,Intentional HBP
ARI201408260,7,0,ethia001,.BCX,53/G,ej,ethia001,P,littw901,Balls and strikes
ATL201404270,1,1,uptoj001,111,OA/MREV.1-1,ej,pricb801,M,millb901,Replay ruling
ATL201404270,1,1,uptoj001,111,OA/MREV.1-1,ej,bailh001,P,gibsg901,Replay ruling
ATL201407230,8,1,johnc003,F1FB1B>B.X,FC6/G/R25.3-3,ej,redmm001,M,porta901,Call at 3B
ATL201409150,6,1,freef001,BCCB*BFC,K,ej,freef001,P,timmt901,Called third strike (Threw bat)
ATL201409150,6,1,freef001,BCCB*BFC,K,ej,gonzf801,M,timmt901,Balls and strikes (Kicked bat)
BAL201405120,8,0,huntt001,FH,HP,ej,norrb001,P,hoyej901,Intentional HBP
BAL201406080,8,1,markn001,X,8/F,ej,abadf001,P,johna901,Fighting (Threw at batter)
BAL201406080,8,1,markn001,X,8/F,ej,machm001,P,johna901,Fighting (Threw bat)
BAL201408100,7,0,jay-j001,X,FC6/MREV.1X2(6E4);B-1,ej,showb801,M,nelsj901,Replay ruling
BAL201408130,7,0,drews001,CBX,23/G/BINT,ej,giraj001,M,davig901,Interference call
BOS201404230,2,1,sizeg001,CBFN,OA,ej,pinem001,P,davig901,Doctored ball (Pine tar)
BOS201405011,7,1,ortid001,BX,D8/F/MREV.1XH(762),ej,buttb801,C,basnt901,Replay ruling (Threw helmet)
BOS201405300,1,1,ortid001,H,HP.1-2,ej,farrj001,M,belld901,Warning to both teams
BOS201405300,4,1,carpm001,H,HP,ej,lovut001,C,kellj901,Intentional HBP non-call (Threw hat)
BOS201405300,6,0,longe001,BBN,OA,ej,workb001,P,belld901,Throwing at batter
BOS201405300,6,0,longe001,BBN,OA,ej,buttb801,C,belld901,Throwing at batter
BOS201406010,3,1,pedrd001,CBBCBFX,63/G,ej,pedrd001,P,reybd901,Balls and strikes
BOS201407060,7,1,bogax001,.CBFFFFFFN,OA,ej,buttb801,C,wendh902,Balk non-call
BOS201408170,2,0,altuj001,BX,HR/7/F.3-H;2-H;1-H,ej,farrj001,M,eddid901,Replay ruling
BOS201408210,6,0,pujoa001,CBBCS,K,ej,pujoa001,P,fleta901,Balls and strikes
BOS201408210,6,0,pujoa001,CBBCS,K,ej,sciom001,M,fleta901,Balls and strikes
BOS201408230,8,1,rossd001,C*B*BFBS,K,ej,rossd001,P,carav901,Checked swing
BOS201409230,8,1,cespy001,.CC*BC,K,ej,cespy001,P,nelsj901,Called third strike
CHA201404260,8,1,eatoa002,FBBFBN,OA,ej,maddj801,M,timmt901,Checked swing
CHA201405070,5,1,konep001,X,D7/L.3-H;2-H;1-H,ej,rentr001,M,woodt901,Balls and strikes
CHA201405260,4,1,flowt001,FCFBC,K,ej,flowt001,P,kulpr901,Called third strike
CHA201406150,1,1,beckg001,B33N,BK.3-H,ej,yoste001,M,emmep901,Balk call
CHN201404080,9,0,mercj002,FCBBN,OA,ej,rentr001,M,nelsj901,Balls and strikes
CHN201406040,3,0,granc001,BN,OA,ej,rentr001,M,ticht901,Balls and strikes
CIN201404290,6,1,vottj001,..BBSSBN,OA,ej,rentr001,M,porta901,Balls and strikes
CIN201406070,6,0,browd004,X,D8/L+/UREV.1XH(842),ej,sandr001,M,hallt901,Replay ruling
CIN201406110,2,0,ethia001,BBCN,OA,ej,kempm001,P,bucks901,Called third strike
CIN201407090,5,1,mesod001,BFN,OA,ej,rentr001,M,fleta901,Fair/foul call
CIN201408280,5,0,coghc001,FFC,K,ej,coghc001,P,may-b901,Called third strike
CIN201409100,3,0,adamm002,CBX,3/LDP.1X1(3),ej,lackj001,P,hallt901,Balls and strikes
CLE201405170,2,1,aguij001,CB.BBFFB,W,ej,kazms001,P,laynj901,Balls and strikes
CLE201405210,6,0,cabrm001,SN,OA,ej,cabrm001,P,timmt901,Checked swing
CLE201405210,6,0,cabrm001,SN,OA,ej,ausmb001,M,timmt901,Checked swing
CLE201405300,6,0,cuddm001,CCBFFBBC,K,ej,weisw001,M,tumpj901,Called third strike
CLE201406040,6,1,cabra002,BBBB,W,ej,piera001,P,wolcq901,Balls and strikes
COL201404210,7,0,pagaa001,FBCC,K,ej,pagaa001,P,tumpj901,Called third strike
COL201404230,4,0,hickb002,BBBCF>C,K+CS2(24)/DP,ej,bochb001,M,conrc901,Called third strike
COL201405160,8,1,arenn001,BFCBFC,K,ej,arenn001,P,bucks901,Called third strike
COL201406060,9,1,tulot001,*BCBBTFC,K,ej,tulot001,P,iassd901,Called third strike
COL201406120,8,1,dickc002,.BFFF.H,HP,ej,carpd001,P,bakej901,Intentional HBP
COL201406120,8,1,dickc002,.BFFF.H,HP,ej,weisw001,M,bakej901,Intentional HBP
COL201406120,9,0,gatte001,H,HP,ej,massn001,P,bakej901,Intentional HBP
COL201406120,9,0,gatte001,H,HP,ej,runnt001,C,bakej901,Intentional HBP
DET201404170,3,0,kipnj001,CFS,K,ej,kipnj001,P,barrl901,Balls and strikes
DET201405110,4,1,romia001,CX,S/BR/G.3-3;2X3(6);1-2,ej,gardr001,M,westj901,Interference non-call
DET201407040,6,1,kinsi001,H,HP,ej,maddj801,M,gibsg901,Warning to both teams
DET201407080,6,0,gonza003,BCBCN,OA,ej,mattd001,M,schrp901,Balls and strikes
DET201408160,2,1,suare001,CSBBBFN,OA,ej,mccll001,M,randt901,Balls and strikes
DET201408170,7,1,avila001,SBSBBFFB,W,ej,mccll001,M,randt901,Checked swing
HOU201404240,7,0,lowrj001,H,HP,ej,clemp002,P,basnt901,Intentional HBP
HOU201405030,7,0,millb002,BML*B*BB,W.2-3;1-2,ej,mccll001,M,hoyej901,Opponent's trips to the mound
KCA201405140,4,0,tulot001,BBCCBFC,K,ej,tulot001,P,belld901,Called third strike
KCA201405170,9,0,jonea003,TS*BFF,OA,ej,yoste001,M,segac901,Fair/foul call
KCA201405270,6,0,presa001,X,S9/L.2-3;1-2,ej,yoste001,M,danlk901,Balls and strikes
KCA201406250,9,1,cainl001,.C1>B,SB2/MREV,ej,mousm001,P,knigb901,Replay ruling (Clapping during replay)
KCA201407290,3,0,parmc001,CF*BBX,7/F/MREV,ej,gardr001,M,barrt901,Replay ruling
KCA201408300,1,1,ibanr001,CBF*BN,OA,ej,callm001,C,welkb901,Checked swing
LAN201404250,9,1,kempm001,CBSC,K,ej,kempm001,P,herna901,Called third strike
LAN201405090,6,1,ramih003,SBCN,OA,ej,mattd001,M,littw901,Balls and strikes
LAN201406270,6,1,vanss001,BCCC,K,ej,vanss001,P,millb901,Called third strike
LAN201407120,3,1,puigy001,CCC,K,ej,puigy001,P,rackd901,Called third strike
LAN201409070,7,1,ethia001,BH,HP,ej,mattd001,M,barrs901,Warning to both teams
LAN201409070,7,1,ethia001,BH,HP,ej,kersc001,P,diazl901,Warning to both teams
MIA201405200,6,1,hecha001,SCBC,K,ej,redmm001,M,littw901,Called third strike
MIA201405310,8,1,stanm004,.BBCCN,OA,ej,learr801,C,wolcq901,Balls and strikes
MIA201407310,8,0,frazt001,FBFX,9/SF/F/UREV.3-H(UR);2-3,ej,redmm001,M,wintm901,Replay ruling
MIA201409060,3,0,gossp001,CFBFFBC,K,ej,flets001,C,wendh902,Called third strike
MIL201404140,5,0,carpm002,CCC,K,ej,carpm002,P,davib902,Called strike three
MIL201406010,4,0,rizza001,CCC,K,ej,rizza001,P,mealj901,Called third strike
MIL201406230,2,0,gonzg003,BX,6(1)/FO/G,ej,willm003,M,wegnm901,Called third strike
MIL201407110,9,1,davik003,BSBBCN,OA,ej,roenr001,M,carlm901,Balls and strikes
MIL201407210,6,0,mesod001,SF*BS,K,ej,pricb801,M,rackd901,Checked swing
MIL201409110,5,0,johnr008,CS.S,K,ej,mcgec001,P,kellj901,Fighting
MIL201409110,5,0,johnr008,CS.S,K,ej,redmm001,M,kellj901,Warning to both teams
MIL201409120,9,0,hannj001,.*BCBF>B.>C,K,ej,hannj001,P,iassd901,Called third strike
MIL201409130,7,1,gomeh001,CFC,K,ej,narrj801,C,scotd901,Called third strike
MIL201409140,7,0,cozaz001,.BBCBCX,4(1)3/GDP,ej,smits801,C,iassd901,Call at 2B
MIL201409260,8,1,gomec002,*BFX,S5/G.2-3,ej,rentr001,M,nelsj901,Balk non-call
MIN201405280,6,0,andre001,CBBBCX,63/G,ej,andre001,P,hobep901,Balls and strikes
MIN201406220,3,0,dunna001,FFBN,OA,ej,gardr001,M,reybd901,Balls and strikes
MIN201407050,3,1,dozib001,11,OA,ej,gardr001,M,fostm901,Balk non-call
MIN201408180,1,1,mauej001,B2>B.*BCFT,K,ej,gardr001,M,segac901,Balls and strikes
MIN201409020,6,0,eatoa002,1FFFC,K,ej,eatoa002,P,gibsg901,Called third strike
NYA201404130,4,1,cervf001,X,54(1)/FO/G/MREV.3-H,ej,farrj001,M,davib902,Replay ruling
NYA201404162,7,1,ellsj001,..CF*BBB1,OA,ej,bosic001,C,culbf901,Balls and strikes
NYA201404290,8,1,teixm001,BBN,OA,ej,vansa001,C,hamaa901,Checked swing
NYA201405020,13,0,joycm001,.1B1X,5(1)3/GDP/MREV,ej,maddj801,M,onorb901,Replay ruling
NYA201405130,5,1,johnk003,CFC,K,ej,giraj001,M,laynj901,Called third strike
NYA201407010,6,1,soria001,FBCFBC,K,ej,longk801,C,marqa901,Balls and strikes
NYA201409020,5,1,gardb001,CBBSC,K,ej,gardb001,P,timmt901,Balls and strikes (Threw bat and helmet)
NYN201404260,10,1,murpd006,CCBC,K,ej,murpd006,P,bucks901,FIXME
NYN201406110,5,1,teagt001,BBFBX,31/G+/MREV,ej,collt801,M,cedeg901,FIXME
NYN201406120,11,1,recka001,BCBCC,K,ej,recka001,P,herna901,FIXME
NYN201407070,9,1,lagaj001,1X,FC5/BG/MREV.1X2(5E6);B-1,ej,gonzf801,M,everm901,FIXME
NYN201408040,7,1,dudal001,FBBBFFFC,K,ej_ERROR,collt801,M,Balls and strikes,FIXME
NYN201409110,4,0,wertj001,H,HP,ej,colob001,P,tumpj901,FIXME
NYN201409110,4,0,wertj001,H,HP,ej,collt801,M,tumpj901,FIXME
OAK201406140,7,1,cespy001,CX,53/G,ej,donaj001,P,gibsh902,Balls and strikes
OAK201406210,8,0,napom001,S*BC*BFB.>X,9/F,ej,melvb001,M,wolcq901,Balls and strikes
OAK201407040,6,0,encae001,CN,OA,ej,seitk001,C,carav901,Balls and strikes
OAK201407080,8,1,puntn001,X,64(1)3/GDP,ej,machj002,P,herna901,Balk call
OAK201408040,10,1,donaj001,BCC*BBN,OA,ej,maddj801,M,wolcq901,Checked swing
PHI201405230,5,1,hernc005,MN,OA,ej,samuj001,C,bucks901,Fair/foul call
PHI201406130,6,0,casts001,H,HP,ej,carmf001,P,rippm901,Intentional HBP
PHI201407120,10,0,desmi001,CSB.BBS,K,ej,diekj901,P,fleta901,Balls and strikes
PHI201409140,9,0,ozunm001,B.SX,63/G,ej,papej001,P,westj901,Obscene Gesture (Bumped umpire)
PIT201404200,3,0,gomec002,X,T8/F,ej,gomec002,P,culbf901,Fighting
PIT201404200,3,0,gomec002,X,T8/F,ej,snidt001,P,culbf901,Fighting
PIT201404200,3,0,gomec002,X,T8/F,ej,narrj001,C,culbf901,Fighting
PIT201405040,4,1,mercj002,C*BFFC,K,ej,sofir101,C,gibsg901,Called third strike
PIT201405040,4,1,mercj002,C*BFFC,K,ej,hurdc001,M,gibsg901,Called third strike
PIT201406080,8,1,martr004,.B*BCSBFC,K,ej,martr004,P,hicke901,Called third strike (Threw bat)
PIT201406080,8,1,martr004,.B*BCSBFC,K,ej,hurdc001,M,hicke901,Called third strike
PIT201406180,3,0,simoa001,.BX,S1/G-/UREV.3-H;2-3;1-2,ej,hurdc001,M,laynj901,Replay ruling
PIT201407220,7,0,turnj001,.BH,HP,ej,wilsj004,P,basnt901,Intentional HBP
PIT201407220,7,0,turnj001,.BH,HP,ej,hurdc001,M,nelsj901,Intentional HBP
PIT201409200,5,1,mccua001,SBCH,HP,ej,garzm001,P,fostm901,Intentional HBP
PIT201409200,5,1,mccua001,SBCH,HP,ej,roenr001,M,fostm901,Intentional HBP
SDN201404150,5,1,amara001,11BBBC1C,CS2(26),ej,planp001,C,nelsj901,Balk non-call
SDN201408270,9,1,nelsc001,BCN,OA,ej,roenr001,M,rippm901,Balls and strikes
SDN201408300,10,0,puigy001,BSBSFBN,OA,ej,blacb001,M,fagac901,Checked swing
SEA201405120,7,0,hanir001,BBFBX,D8/L.3-H;2-H;1-H,ej,hernf002,P,rippm901,Balls and strikes
SEA201405140,8,1,buckj001,BFCBBS,K,ej,mccll001,M,barkl901,Checked swing (Threw hat)
SEA201407110,9,0,puntn001,FFBBBC,K,ej,puntn001,P,hoyej901,Called third strike
SEA201407110,9,0,puntn001,FFBBBC,K,ej,melvb001,M,hoyej901,Called third strike
SEA201407120,4,1,millb002,BSFBC,K,ej,millb002,P,davib902,Called third strike
SEA201408070,8,1,morak001,H,HP,ej,mccll001,M,basnt901,Warning to both teams
SEA201409080,7,0,grosr001,BBCBX,T98/F/UREV,ej,mccll001,M,nelsj901,Replay ruling
SFN201405140,6,0,uptob001,BSCBC,K,ej,uptob001,P,barrl901,Called third strike
SFN201406150,9,1,perej002,CC+1BC,K,ej,bochb002,M,muchm901,Called third strike
SFN201406230,4,0,grany001,CBBSX,DGR/89/F/FINT/UREV.3-H;1-3,ej,blacb001,M,onorb901,Replay ruling
SFN201408130,7,1,panij002,LBX,FC3/G-/UREV/OBS.3-H;1-2;B-1,ej,ventr001,M,culbf901,Replay ruling
SFN201408250,8,1,poseb001,BCBCC,K,ej,bochb001,M,eddid901,Called third strike
SLN201405160,4,1,bourp001,FC*B.S,K,ej,bourp001,P,barbs901,Balls and strikes
SLN201405160,4,1,bourp001,FC*B.S,K,ej,mathm001,M,barbs901,Balls and strikes
SLN201405170,5,0,haraa001,FBX,FC2/BG/DP.2X3(26);BX1(64),ej,gonzf801,M,kulpr901,Fair/foul call
SLN201407220,3,0,zobrb001,BBCBCC,K,ej,maddj801,M,rippm901,Balls and strikes
SLN201407230,4,0,escoy001,BCBCFBC,K,ej,escoy001,P,belld901,Called third strike
